name,phone,website,city,state,description,services_confirmed,roadside_confirmed,open_24_7_confirmed,response_time,service_area,truck_classes,brands_certs,fleet_cards,emergency_phone,still_real_truck_shop,data_confidence
Knoxville Diesel Truck & Trailer Specialists,+1 865-288-0899,https://knoxvilledieselrepair.com/,Lenoir City,TN,Knoxville Diesel | Truck and Trailer Towing and Repair Specialists Need Repair?Need Towing? M-F 8am to 6pm: 865-288-0899 | After Hours CALL 865-696-73...,"roadside,engine,tire,trailer,rv",yes,yes,,,,,,(865) 288-0899,yes,high
Vortex Fleet Services,+1 731-431-5179,https://vortexfleet.com/,Medina,TN,Jackson Tennessee Fleet Truck Maintenance & Repair - Vortex Fleet Services 731-431-5179 Mon-Fri | 8am-4pm Schedule Estimate Home Benefits Guarantee Jo...,"roadside,engine,cooling,trailer,rv,brakes,electrical",yes,no,,,,,,(731) 431-5179,yes,high
"Clarke Power Services, Inc.",+1 901-396-7320,https://www.clarkepowerservices.com/locations/memphis-tn,Memphis,TN,"Memphis, TN Find your Power Services location About Us Locations Service, Parts, & Warranty Fleet Solutions PowerGen Government Refurbs and Gliders Tr...","roadside,engine,tire,rv",yes,no,,,,,,(901) 396-7320,yes,high
Custom Springs & Trailer Repair,+1 901-365-1788,http://custom-springs.com/,Memphis,TN,"Custom Springs & Trailer Repair | Memphis, TN CALL US: 901-365-1788 | 2859 Farrisview Blvd, Memphis, TN 38118 Home Services Location Honors Contact Us...","tire,trailer,rv",no,no,,,,,,(901) 365-1788,yes,medium
Lenoir City TN - Mobile Truck Repair,+1 865-317-4347,https://lenoircitymobiletruckrepair.com/,Lenoir City,TN,"Lenoir City TN – Mobile Truck Repair – Serving Roane County TN Skip to content (865) 317-4347 2417 Buttermilk Rd, West Lenoir City, TN 37771 Lenoir Ci...","roadside,tire,trailer,rv,electrical",yes,yes,,,,,,(865) 317-4347,yes,high
Depot Connect International (PSC),+1 662-551-8169,https://depotconnect.com/,Memphis,TN,Home - Depot Connect International (DCI) DriversCustomer Portal Your One-Stop Shop For all your tank container needsConnect with us Continental Europe...,"roadside,trailer,rv",no,no,,,,,,,yes,medium
Vortex Fleet Services,+1 731-431-5179,https://vortexfleet.com/,Medina,TN,Jackson Tennessee Fleet Truck Maintenance & Repair - Vortex Fleet Services 731-431-5179 Mon-Fri | 8am-4pm Schedule Estimate Home Benefits Guarantee Jo...,"roadside,engine,cooling,trailer,rv,brakes,electrical",yes,no,,,,,,(731) 431-5179,yes,high
"Clarke Power Services, Inc.",+1 901-396-7320,https://www.clarkepowerservices.com/locations/memphis-tn,Memphis,TN,"Memphis, TN Find your Power Services location About Us Locations Service, Parts, & Warranty Fleet Solutions PowerGen Government Refurbs and Gliders Tr...","roadside,engine,tire,rv",yes,no,,,,,,(901) 396-7320,yes,high
Diesel Care & Performance,+1 800-961-9290,https://dieselcare.store/,Memphis,TN,Diesel Care and Performance – Diesel Care & Performance Skip to content Your cart is empty Continue shopping Have an account? Log in to check out fast...,"engine,rv",no,no,,,,,,(901) 343-6453,yes,medium
Custom Springs & Trailer Repair,+1 901-365-1788,http://custom-springs.com/,Memphis,TN,"Custom Springs & Trailer Repair | Memphis, TN CALL US: 901-365-1788 | 2859 Farrisview Blvd, Memphis, TN 38118 Home Services Location Honors Contact Us...","tire,trailer,rv",no,no,,,,,,(901) 365-1788,yes,medium
Depot Connect International (PSC),+1 662-551-8169,https://depotconnect.com/,Memphis,TN,Home - Depot Connect International (DCI) DriversCustomer Portal Your One-Stop Shop For all your tank container needsConnect with us Continental Europe...,"roadside,trailer,rv",no,no,,,,,,,yes,medium
Emission & Cooling Solutions,+1 901-377-8080,http://www.ecspart.com/,Memphis,TN,Emission & Cooling Solutions | Heavy Duty Diesel Parts and Services top of page (844) 377-8080About UsEmission PartsEmission ServicesBill PayDPF RenuO...,"engine,cooling,tire,rv",no,yes,,,,,,(844) 377-8080,yes,high
Diesel Care & Performance,+1 800-961-9290,https://dieselcare.store/,Memphis,TN,Diesel Care and Performance – Diesel Care & Performance Skip to content Your cart is empty Continue shopping Have an account? Log in to check out fast...,"engine,rv",no,no,,,,,,(901) 343-6453,yes,medium
Emission & Cooling Solutions,+1 901-377-8080,http://www.ecspart.com/,Memphis,TN,Emission & Cooling Solutions | Heavy Duty Diesel Parts and Services top of page (844) 377-8080About UsEmission PartsEmission ServicesBill PayDPF RenuO...,"engine,cooling,tire,rv",no,yes,,,,,,(844) 377-8080,yes,high
FleetPro Truck Parts,+1 888-850-4377,https://truckpartsstorememphis.com/,Memphis,TN,"FleetPro Truck Parts - Truck Parts Store - Memphis, TN 38116 VIEW MAIN WEBSITE Phone (901) 657-3430 Home About Our Products Truck Engine Components Tr...","engine,cooling,tire,rv,brakes",no,no,,,,,,(901) 657-3430,yes,medium
G & W Diesel Services Inc,+1 901-948-1625,https://gw-diesel.com/,Memphis,TN,G & W – Diesel Services web design company Home Diesel Engines Allison Transmission Contact G&W Diesel is the premier Cummins and Detroit Diesel engin...,"engine,cooling,rv",no,no,,,,,,(800) 458-8748,yes,medium
FleetPro Truck Parts,+1 888-850-4377,https://truckpartsstorememphis.com/,Memphis,TN,"FleetPro Truck Parts - Truck Parts Store - Memphis, TN 38116 VIEW MAIN WEBSITE Phone (901) 657-3430 Home About Our Products Truck Engine Components Tr...","engine,cooling,tire,rv,brakes",no,no,,,,,,(901) 657-3430,yes,medium
General Truck Sales & Service Inc. Volvo.,+1 901-345-3270,http://www.generaltruck.com/,Memphis,TN,,,no,no,,,,,,,yes,low
Interstate Drop Yard,+1 901-573-4261,http://www.interstatedropyard.com/,Memphis,TN,Interstate Drop Yard YOUR PARKING SOLUTIONS PARTNER FOR THE LONG HAULYOUR PARKING SOLUTIONS PARTNER FOR THE LONG HAULYOUR PARKING SOLUTIONS PARTNER FO...,"trailer,rv",yes,yes,,,,,,,yes,high
G & W Diesel Services Inc,+1 901-948-1625,https://gw-diesel.com/,Memphis,TN,G & W – Diesel Services web design company Home Diesel Engines Allison Transmission Contact G&W Diesel is the premier Cummins and Detroit Diesel engin...,"engine,cooling,rv",no,no,,,,,,(800) 458-8748,yes,medium
General Truck Sales & Service Inc. Volvo.,+1 901-345-3270,http://www.generaltruck.com/,Memphis,TN,,,no,no,,,,,,,yes,low
Interstate Drop Yard,+1 901-573-4261,http://www.interstatedropyard.com/,Memphis,TN,Interstate Drop Yard YOUR PARKING SOLUTIONS PARTNER FOR THE LONG HAULYOUR PARKING SOLUTIONS PARTNER FOR THE LONG HAULYOUR PARKING SOLUTIONS PARTNER FO...,"trailer,rv",yes,yes,,,,,,,yes,high
M S Trailer & Truck Repair,+1 901-362-6800,https://mstrailer.cc/,Memphis,TN,"Brakes, electrical, structural and ac repairs, semi truck and trailer repair - Memphis, Tennessee HomeContact UsMobile Tire Repair 24 HRFleet ServiceT...","cooling,tire,trailer,rv,brakes,electrical",yes,no,,,,,,,yes,high
M S Trailer & Truck Repair,+1 901-362-6800,https://mstrailer.cc/,Memphis,TN,"Brakes, electrical, structural and ac repairs, semi truck and trailer repair - Memphis, Tennessee HomeContact UsMobile Tire Repair 24 HRFleet ServiceT...","cooling,tire,trailer,rv,brakes,electrical",yes,no,,,,,,,yes,high
Memphis Auto Repair Service Inc,+1 901-327-0096,http://www.memphisautorepairserviceinc.com/,Memphis,TN,"Memphis Auto Repair Service, Inc. - Memphis Auto Repair Service Home About Us Testimonials Services Contact Us (901) 327-0096 Select Page Trust your c...","engine,cooling,tire,rv,brakes,electrical",no,no,,,,,,(901) 327-0096,yes,medium
Memphis Equipment Co.,+1 901-774-0600,https://memphisequipment.com/,Memphis,TN,Memphis Equipment Company Skip to main content 766 S. B.,"engine,cooling,tire,trailer,rv,brakes,electrical",no,no,,,,,,(901) 774-0600,yes,medium
Memphis Auto Repair Service Inc,+1 901-327-0096,http://www.memphisautorepairserviceinc.com/,Memphis,TN,"Memphis Auto Repair Service, Inc. - Memphis Auto Repair Service Home About Us Testimonials Services Contact Us (901) 327-0096 Select Page Trust your c...","engine,cooling,tire,rv,brakes,electrical",no,no,,,,,,(901) 327-0096,yes,medium
Memphis Equipment Co.,+1 901-774-0600,https://memphisequipment.com/,Memphis,TN,Memphis Equipment Company Skip to main content 766 S. B.,"engine,cooling,tire,trailer,rv,brakes,electrical",no,no,,,,,,(901) 774-0600,yes,medium
Memphis On-Site Truck Repair,+1 901-582-7364,https://truckrepairmemphis.com/,Memphis,TN,"Memphis On-Site Truck Repair - Truck Repair - Memphis, TN Call (901) 582-7364 Request A Service Home Locations Collierville Bartlett Southaven West Me...","roadside,engine,tire,reefer,trailer,rv,brakes,electrical",yes,no,,,,,,(901) 582-7364,yes,high
Mobile Auto Repair Pros of Memphis,+1 901-401-9868,https://mobileautorepairpros.com/tn/mobile-mechanic-memphis/,Memphis,TN,"Mobile Mechanic Memphis | Mobile Auto Repair Pros of Memphis Skip to content Mobile Mechanics | Mobile Auto Repair Pros Mobile Mechanics, Onsite Auto ...","engine,cooling,rv,brakes,electrical",yes,no,,,,,,,yes,high
Memphis On-Site Truck Repair,+1 901-582-7364,https://truckrepairmemphis.com/,Memphis,TN,"Memphis On-Site Truck Repair - Truck Repair - Memphis, TN Call (901) 582-7364 Request A Service Home Locations Collierville Bartlett Southaven West Me...","roadside,engine,tire,reefer,trailer,rv,brakes,electrical",yes,no,,,,,,(901) 582-7364,yes,high
Mobile Auto Repair Pros of Memphis,+1 901-401-9868,https://mobileautorepairpros.com/tn/mobile-mechanic-memphis/,Memphis,TN,"Mobile Mechanic Memphis | Mobile Auto Repair Pros of Memphis Skip to content Mobile Mechanics | Mobile Auto Repair Pros Mobile Mechanics, Onsite Auto ...","engine,cooling,rv,brakes,electrical",yes,no,,,,,,,yes,high
Mobile Mechanic Memphis LLC Always Imitated Never Duplicated,+1 901-430-1000,https://mobilemechanicmemphis-llc.com/,Memphis,TN,Schedule Appointment – Mobile Mechanic Memphis Skip to content Skip to footer HomeOur ServicesAbout Us Our Repair ProcessFAQs Login Call Now LOGIN Cal...,"engine,tire,rv,electrical",yes,no,,,,,,(604) 470-0360,yes,high
Mobile Mechanic Memphis LLC Always Imitated Never Duplicated,+1 901-430-1000,https://mobilemechanicmemphis-llc.com/,Memphis,TN,Schedule Appointment – Mobile Mechanic Memphis Skip to content Skip to footer HomeOur ServicesAbout Us Our Repair ProcessFAQs Login Call Now LOGIN Cal...,"engine,tire,rv,electrical",yes,no,,,,,,(604) 470-0360,yes,high
My Mobile Mechanic of Memphis,+1 901-437-0107,https://mymobilemechanic.net/mobile-mechanic-memphis,Memphis,TN,Mobile Mechanic Memphis | My Mobile Mechanic of Memphis Skip to content Call Us Today Home Service Contact Home Service Contact My Mobile Mechanic of ...,"roadside,rv",yes,yes,,,,,,(901) 437-0107,yes,high
Phil's Truck Service,+1 901-581-7987,http://www.philstruckservice.com/,Memphis,TN,,,no,no,,,,,,,yes,low
My Mobile Mechanic of Memphis,+1 901-437-0107,https://mymobilemechanic.net/mobile-mechanic-memphis,Memphis,TN,Mobile Mechanic Memphis | My Mobile Mechanic of Memphis Skip to content Call Us Today Home Service Contact Home Service Contact My Mobile Mechanic of ...,"roadside,rv",yes,yes,,,,,,(901) 437-0107,yes,high
Phil's Truck Service,+1 901-581-7987,http://www.philstruckservice.com/,Memphis,TN,,,no,no,,,,,,,yes,low
Revive Diesel Mechanic,+1 901-606-6340,https://revivediesel.com/,Memphis,TN,Revive Diesel Mechanic Revive Diesel Mechanic.,engine,no,no,,,,,,,yes,medium
Revive Diesel Mechanic,+1 901-606-6340,https://revivediesel.com/,Memphis,TN,Revive Diesel Mechanic Revive Diesel Mechanic.,engine,no,no,,,,,,,yes,medium
Surwic Trailer Hitch Co Inc,+1 901-946-2931,https://www.surwictrailerhitch.com/,Memphis,TN,Your Site Title | Your Towing Solution Skip to Content Open Menu Close Menu Home About Gallery Contact Us 0 0 Home About Gallery Contact Us 0 0 Open M...,"roadside,tire,trailer,rv,brakes",yes,no,,,,,,(901) 946-2931,yes,high
Surwic Trailer Hitch Co Inc,+1 901-946-2931,https://www.surwictrailerhitch.com/,Memphis,TN,Your Site Title | Your Towing Solution Skip to Content Open Menu Close Menu Home About Gallery Contact Us 0 0 Home About Gallery Contact Us 0 0 Open M...,"roadside,tire,trailer,rv,brakes",yes,no,,,,,,(901) 946-2931,yes,high
TCB Truck Service,+1 901-410-8946,https://www.tcbtruckservice.com/,Memphis,TN,"Heavy-Duty Truck Repair in Memphis, TN | TCB Truck Service 901-410-8946Home ServicesCommercial DOT InspectionDynasys APU Installation & ServiceFleet S...","engine,cooling,tire,trailer,rv,brakes,electrical",yes,no,,,,,,(901) 410-8946,yes,high
TCB Truck Service,+1 901-410-8946,https://www.tcbtruckservice.com/,Memphis,TN,"Heavy-Duty Truck Repair in Memphis, TN | TCB Truck Service 901-410-8946Home ServicesCommercial DOT InspectionDynasys APU Installation & ServiceFleet S...","engine,cooling,tire,trailer,rv,brakes,electrical",yes,no,,,,,,(901) 410-8946,yes,high
Tri-State Thermo King - Memphis,+1 901-332-7344,http://www.tstk.com/,Memphis,TN,RSD Refrigeration Supplies Distributor | Tri State Thermo King Skip to content About Careers FAQ Contact 901.332.,"engine,cooling,reefer,trailer,rv",no,yes,,,,,,(901) 332-7344,yes,high
Tri-State Thermo King - Memphis,+1 901-332-7344,http://www.tstk.com/,Memphis,TN,RSD Refrigeration Supplies Distributor | Tri State Thermo King Skip to content About Careers FAQ Contact 901.332.,"engine,cooling,reefer,trailer,rv",no,yes,,,,,,(901) 332-7344,yes,high
Truck & Trailer Repair Memphis,+1 901-446-3163,https://www.memphismobiletruckrepairs.com/,Memphis,TN,Roadside Truck Repair in Memphis | 901-446-3163 | Memphis Mobile Truck Repair Call For Immediate Dispatch 901-446-3163 Memphis Mobile Truck Repair 301...,"roadside,engine,cooling,trailer,rv,brakes,electrical",yes,yes,,,,,,(901) 446-3163,yes,high
Truck & Trailer Repair Memphis,+1 901-446-3163,https://www.memphismobiletruckrepairs.com/,Memphis,TN,Roadside Truck Repair in Memphis | 901-446-3163 | Memphis Mobile Truck Repair Call For Immediate Dispatch 901-446-3163 Memphis Mobile Truck Repair 301...,"roadside,engine,cooling,trailer,rv,brakes,electrical",yes,yes,,,,,,(901) 446-3163,yes,high
Truck Repair Memphis,+1 901-266-8525,https://truckrepair24hr-memphis.com/,Memphis,TN,24/7 Truck Repair Memphis | Call +1 (901) 266-8525 Skip to content24/7 Emergency Servicestruckrepairmemphis@gmail.com+1 (901) 266-8525HomeServing Bran...,"roadside,engine,cooling,tire,trailer,rv,brakes,electrical",yes,yes,,,,,,(901) 266-8525,yes,high
Truck Repair Memphis,+1 901-266-8525,https://truckrepair24hr-memphis.com/,Memphis,TN,24/7 Truck Repair Memphis | Call +1 (901) 266-8525 Skip to content24/7 Emergency Servicestruckrepairmemphis@gmail.com+1 (901) 266-8525HomeServing Bran...,"roadside,engine,cooling,tire,trailer,rv,brakes,electrical",yes,yes,,,,,,(901) 266-8525,yes,high
United Diesel Power - Truck Repair,+1 901-619-4344,https://uniteddieselpower.com/,Memphis,TN,"United Diesel Power - Truck Repair - Memphis, TN (901) 619-4344Call for 24/7 Emergency Assistance!Si Habla Español! Home Services Carbone B Gone Clean...","roadside,engine,tire,trailer,rv,electrical",yes,yes,,,,,,(901) 619-4344,yes,high
Autow Fleet Services,+1 615-244-1130,http://autowfleet.com/,Nashville,TN,"Autow Fleet Services - 24 Hour Truck & Trailer Repair | Nashville, Birmingham, Knoxville Careers Home About News Repair services Locations Birmingham ...","engine,cooling,tire,trailer,rv,electrical",no,no,,,,,,(615) 244-1130,yes,medium
United Diesel Power - Truck Repair,+1 901-619-4344,https://uniteddieselpower.com/,Memphis,TN,"United Diesel Power - Truck Repair - Memphis, TN (901) 619-4344Call for 24/7 Emergency Assistance!Si Habla Español! Home Services Carbone B Gone Clean...","roadside,engine,tire,trailer,rv,electrical",yes,yes,,,,,,(901) 619-4344,yes,high
Autow Fleet Services,+1 615-244-1130,http://autowfleet.com/,Nashville,TN,"Autow Fleet Services - 24 Hour Truck & Trailer Repair | Nashville, Birmingham, Knoxville Careers Home About News Repair services Locations Birmingham ...","engine,cooling,tire,trailer,rv,electrical",no,no,,,,,,(615) 244-1130,yes,medium
Bass Ewing Garage & Transmission,+1 615-385-4168,http://www.ewingbassgarage.com/,Nashville,TN,"Auto Repair in Nashville, TN | Ewing Bass Garage & Transmission Skip To Content Best Auto Repair, Nashville 3211 Charlotte Ave Nashville, TN 37209 615...","engine,cooling,tire,rv,brakes",yes,no,,,,,,(615) 385-4168,yes,high
CML Truck and Trailer Repair,+1 629-206-9018,https://www.cmltruckandtrailerrepair.com/,Nashville,TN,,,no,no,,,,,,,yes,low
Bass Ewing Garage & Transmission,+1 615-385-4168,http://www.ewingbassgarage.com/,Nashville,TN,"Auto Repair in Nashville, TN | Ewing Bass Garage & Transmission Skip To Content Best Auto Repair, Nashville 3211 Charlotte Ave Nashville, TN 37209 615...","engine,cooling,tire,rv,brakes",yes,no,,,,,,(615) 385-4168,yes,high
CML Truck and Trailer Repair,+1 629-206-9018,https://www.cmltruckandtrailerrepair.com/,Nashville,TN,,,no,no,,,,,,,yes,low
Elite Trailer Sales & Services,+1 615-350-8041,http://www.elitetrailernashville.com/,Nashville,TN,"Elite Trailer Sales, Service, and Wash Home Services Trailer Service & Repair Truck Service & Repair Truck & Tank Wash Parts Trailers for Sale & Lease...","engine,cooling,tire,trailer,rv,brakes,electrical",no,no,,,,,,(615) 350-8041,yes,medium
Emission & Cooling Solutions,+1 615-251-1551,http://www.ecspart.com/,Nashville,TN,Emission & Cooling Solutions | Heavy Duty Diesel Parts and Services top of page (844) 377-8080About UsEmission PartsEmission ServicesBill PayDPF RenuO...,"engine,cooling,tire,rv",no,yes,,,,,,(844) 377-8080,yes,high
Fast Fleet,+1 423-481-8877,https://fastfleetrs.com/,Nashville,TN,#1 Commercial Truck & Trailer Roadside Repair Co Skip to content 24/7 SERVICE (888) 966-5696 Company Mobile Fleet Services On-Site Services Resources ...,"roadside,engine,tire,reefer,trailer,rv,brakes,electrical",yes,yes,,,,,,(888) 966-5696,yes,high
Fleet Fix - Fleet Maintenance and Auto Repair,+1 615-840-6367,http://www.fleetfixtn.com/,Nashville,TN,Fleet Fix - Fleet Maintenance and Repair Service in Tennessee 0 Skip to Content About Services Contact CALL NOW Open Menu Close Menu About Services Co...,"roadside,engine,cooling,tire,reefer,trailer,rv,brakes,electrical",yes,no,,,,,,(615) 840-6367,yes,high
FleetPride,+1 615-244-2853,https://branches.fleetpride.com/tn/nashville/truckparts-nas.html,Nashville,TN,Heavy Duty Truck and Trailer Parts at 835 Fesslers Pkwy | Nashville FleetPride Stronger Together - FleetPride and TruckPro Announce Strategic Merger L...,"engine,cooling,tire,trailer,rv,brakes,electrical",no,no,,,,,,,yes,medium
Gateway Truck & Refrigeration,+1 615-366-1923,https://www.gtr.inc/,Nashville,TN,"Gateway Truck & Refrigeration - New & Used Trucks, Generators, Refrigeration Equipment, Sales, Service, and Parts in Missouri & Illinois, near Columbi...","trailer,rv",no,no,,,,,,,yes,medium
